| name                                               | title                                                 | level | facing   | categories   | description                                                                                                                                                                                                                                                                              | detail                                                                                                                                                                                                                                                                                                                                      | remediation                                                                                                            | metadata                                                                                                                                                                                                                        | cache_key                                                                                                                                                                   |
| rls_policy_always_true                             | RLS Policy Always True                                | WARN  | EXTERNAL | ["SECURITY"] | Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access. | Table `public.kpi_daily` has an RLS policy `kpi_daily_update` for `UPDATE` that allows unrestricted access (both USING and WITH CHECK are always true). This effectively bypasses row-level security for -.                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy                              | {"name":"kpi_daily","qual":"true","type":"table","roles":["-"],"schema":"public","command":"UPDATE","with_check":null,"policy_name":"kpi_daily_update","permissive_using":true,"permissive_with_check":true}                    | rls_policy_always_true_public_kpi_daily_kpi_daily_update                                                                                                                    |
| rls_policy_always_true                             | RLS Policy Always True                                | WARN  | EXTERNAL | ["SECURITY"] | Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access. | Table `public.kpi_monthly` has an RLS policy `kpi_monthly_insert` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for -.                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy                              | {"name":"kpi_monthly","qual":null,"type":"table","roles":["-"],"schema":"public","command":"INSERT","with_check":"true","policy_name":"kpi_monthly_insert","permissive_using":false,"permissive_with_check":true}               | rls_policy_always_true_public_kpi_monthly_kpi_monthly_insert                                                                                                                |
| rls_policy_always_true                             | RLS Policy Always True                                | WARN  | EXTERNAL | ["SECURITY"] | Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access. | Table `public.kpi_monthly` has an RLS policy `kpi_monthly_update` for `UPDATE` that allows unrestricted access (both USING and WITH CHECK are always true). This effectively bypasses row-level security for -.                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy                              | {"name":"kpi_monthly","qual":"true","type":"table","roles":["-"],"schema":"public","command":"UPDATE","with_check":null,"policy_name":"kpi_monthly_update","permissive_using":true,"permissive_with_check":true}                | rls_policy_always_true_public_kpi_monthly_kpi_monthly_update                                                                                                                |
| rls_policy_always_true                             | RLS Policy Always True                                | WARN  | EXTERNAL | ["SECURITY"] | Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access. | Table `public.ledger_entries` has an RLS policy `ledger_insert_service` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for -.                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy                              | {"name":"ledger_entries","qual":null,"type":"table","roles":["-"],"schema":"public","command":"INSERT","with_check":"true","policy_name":"ledger_insert_service","permissive_using":false,"permissive_with_check":true}         | rls_policy_always_true_public_ledger_entries_ledger_insert_service                                                                                                          |
| rls_policy_always_true                             | RLS Policy Always True                                | WARN  | EXTERNAL | ["SECURITY"] | Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access. | Table `public.system_health` has an RLS policy `health_insert` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for -.                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy                              | {"name":"system_health","qual":null,"type":"table","roles":["-"],"schema":"public","command":"INSERT","with_check":"true","policy_name":"health_insert","permissive_using":false,"permissive_with_check":true}                  | rls_policy_always_true_public_system_health_health_insert                                                                                                                   |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.accept_invitation(p_token text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/accept_invitation`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"accept_invitation","schema":"public","language":"plpgsql","arguments":"p_token text","security_definer":true}                                                                                                          | anon_security_definer_function_executable_public_accept_invitation_p_token text                                                                                             |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.activate_subscription(p_agency_id uuid, p_plan_id text, p_transaction_id uuid, p_amount_xof integer, p_phone text)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/activate_subscription`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.          | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"activate_subscription","schema":"public","language":"plpgsql","arguments":"p_agency_id uuid, p_plan_id text, p_transaction_id uuid, p_amount_xof integer, p_phone text","security_definer":true}                       | anon_security_definer_function_executable_public_activate_subscription_p_agency_id uuid, p_plan_id text, p_transaction_id uuid, p_amount_xof integer, p_phone text          |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.approve_agency_request(p_request_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/approve_agency_request`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"approve_agency_request","schema":"public","language":"plpgsql","arguments":"p_request_id uuid","security_definer":true}                                                                                                | anon_security_definer_function_executable_public_approve_agency_request_p_request_id uuid                                                                                   |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.check_plan_limits(p_agency_id uuid)` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/check_plan_limits`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"check_plan_limits","schema":"public","language":"plpgsql","arguments":"p_agency_id uuid","security_definer":true}                                                                                                      | anon_security_definer_function_executable_public_check_plan_limits_p_agency_id uuid                                                                                         |
| anon_security_definer_function_executable          | Public Can Execute SECURITY DEFINER Function          | WARN  | EXTERNAL | ["SECURITY"] | Detects `SECURITY DEFINER` functions that are callable without signing in. Revoke `EXECUTE`, switch the function to `SECURITY INVOKER`, or move it out of your exposed API schema if it is not meant to be public.                                                                       | Function `public.cleanup_expired_invitations()` can be executed by the `anon` role as a `SECURITY DEFINER` function via `/rest/v1/rpc/cleanup_expired_invitations`. Revoke `EXECUTE` or switch it to `SECURITY INVOKER` if that is not intentional.                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0028_anon_security_definer_function_executable          | {"name":"cleanup_expired_invitations","schema":"public","language":"plpgsql","arguments":"","security_definer":true}                                                                                                            | anon_security_definer_function_executable_public_cleanup_expired_invitations_                                                                                               |
